receipt_id,line_number,sale_datetime,store_id,store_name,store_address,store_city,store_state,store_zip,cashier_name,tender_type,customer_segment,product_upc,product_name,brand,department_name,category_name,size,unit,vendor_name,vendor_phone,pack_size,regular_price,unit_cost,quantity,promo_type,promo_id,unit_price_effective,line_subtotal,tax_amount,weekend_flag
101-20241001-0004,1,10/01/24 07:23 PM,101,Greenway - Northside,1201 Maple Ave,Everton,WA,98111,Riley,SNAP,Non-Member,343524082400,Daily Deli Hummus,Daily Deli,Deli,Hummus,32 oz,oz,Pacific Produce Co.,206-555-0111,4,4.43,3.08,2,,,4.43,8.86,0.0,False
101-20241001-0004,2,10/01/24 07:23 PM,101,Greenway - Northside,1201 Maple Ave,Everton,WA,98111,Riley,SNAP,Non-Member,455812236231,Sun Valley Chickpeas,Sun Valley,Grocery,Chickpeas,48 oz,oz,Blue Sky Bakery,206-555-0113,2,1.09,0.79,1,,,1.09,1.09,0.0,False
101-20241001-0004,3,10/01/24 07:23 PM,101,Greenway - Northside,1201 Maple Ave,Everton,WA,98111,Riley,SNAP,Non-Member,343524082400,Daily Deli Hummus,Daily Deli,Deli,Hummus,32 oz,oz,Pacific Produce Co.,206-555-0111,4,4.43,3.08,1,,,4.43,4.43,0.0,False
101-20241001-0004,4,10/01/24 07:23 PM,101,Greenway - Northside,1201 Maple Ave,Everton,WA,98111,Riley,SNAP,Non-Member,455812236231,Sun Valley Chickpeas,Sun Valley,Grocery,Chickpeas,48 oz,oz,Blue Sky Bakery,206-555-0113,2,1.09,0.79,1,,,1.09,1.09,0.0,False
101-20241001-0004,5,10/01/24 07:23 PM,101,Greenway - Northside,1201 Maple Ave,Everton,WA,98111,Riley,SNAP,Non-Member,431351823374,Everton Bulk Pistachios,Everton Bulk,Bulk,Pistachios,1 lb,lb,Sunrise Wellness,206-555-0114,6,2.83,1.74,2,,,2.83,5.66,0.0,False
101-20241001-0005,1,10/01/24 09:15 PM,101,Greenway - Northside,1201 Maple Ave,Everton,WA,98111,Jordan,Credit,Member,190229413186,Greenway Kitchen Tomato Soup,Greenway Kitchen,Deli,Tomato Soup,Each,each,Meadow Meats,206-555-0117,4,16.7,10.64,1,PCT_OFF,PR2743186,12.52,12.52,0.0,False
101-20241001-0005,2,10/01/24 09:15 PM,101,Greenway - Northside,1201 Maple Ave,Everton,WA,98111,Jordan,Credit,Member,541458685014,Sun Valley Black Beans,Sun Valley,Grocery,Black Beans,32 oz,oz,Ocean Crest Seafood,206-555-0116,1,12.35,9.12,2,,,12.35,24.7,0.0,False
101-20241001-0006,1,10/01/24 04:38 PM,101,Greenway - Northside,1201 Maple Ave,Everton,WA,98111,Casey,Cash,Non-Member,932528809570,Evergreen Farms Broccoli,Evergreen Farms,Produce,Broccoli,3 lb,lb,Frontier Foods Wholesale,206-555-0118,1,3.47,2.23,1,,,3.47,3.47,0.0,False
101-20241001-0006,2,10/01/24 04:38 PM,101,Greenway - Northside,1201 Maple Ave,Everton,WA,98111,Casey,Cash,Non-Member,624731781080,EverFresh Cottage Cheese,EverFresh,Dairy,Cottage Cheese,32 oz,oz,Cascadia Dairy,206-555-0112,1,5.44,3.4,1,,,5.44,5.44,0.0,False
101-20241001-0006,3,10/01/24 04:38 PM,101,Greenway - Northside,1201 Maple Ave,Everton,WA,98111,Casey,Cash,Non-Member,931034131647,Rainshadow Produce Spinach,Rainshadow Produce,Produce,Spinach,3 lb,lb,Bulk Barn West,206-555-0115,6,1.15,0.84,3,PCT_OFF,PR2741647,0.86,2.58,0.0,False
101-20241001-0007,1,10/01/24 01:10 PM,101,Greenway - Northside,1201 Maple Ave,Everton,WA,98111,Quinn,Credit,Non-Member,653755646417,Sunrise Labs Electrolyte Powder,Sunrise Labs,Wellness,Electrolyte Powder,60 ct,ct,Sunrise Wellness,206-555-0114,1,35.34,24.51,1,,,35.34,35.34,3.57,False
101-20241001-0007,2,10/01/24 01:10 PM,101,Greenway - Northside,1201 Maple Ave,Everton,WA,98111,Quinn,Credit,Non-Member,727743487347,Sun Valley Quinoa,Sun Valley,Grocery,Quinoa,12 oz,oz,Frontier Foods Wholesale,206-555-0118,1,15.66,9.86,1,,,15.66,15.66,0.0,False
101-20241001-0007,3,10/01/24 01:10 PM,101,Greenway - Northside,1201 Maple Ave,Everton,WA,98111,Quinn,Credit,Non-Member,005242786801,Blue Sky Bakery Bagels,Blue Sky Bakery,Bakery,Bagels,24 oz,oz,Sunrise Wellness,206-555-0114,1,3.69,2.5,1,,,3.69,3.69,0.0,False
101-20241001-0007,4,10/01/24 01:10 PM,101,Greenway - Northside,1201 Maple Ave,Everton,WA,98111,Quinn,Credit,Non-Member,012269166978,Rainshadow Produce Blueberries,Rainshadow Produce,Produce,Blueberries,Each,each,Pacific Produce Co.,206-555-0111,1,1.92,1.2,3,,,1.92,5.76,0.0,False
101-20241001-0007,5,10/01/24 01:10 PM,101,Greenway - Northside,1201 Maple Ave,Everton,WA,98111,Quinn,Credit,Non-Member,932528809570,Evergreen Farms Broccoli,Evergreen Farms,Produce,Broccoli,3 lb,lb,Frontier Foods Wholesale,206-555-0118,1,3.47,2.23,3,,,3.47,10.41,0.0,False
101-20241001-0007,6,10/01/24 01:10 PM,101,Greenway - Northside,1201 Maple Ave,Everton,WA,98111,Quinn,Credit,Non-Member,845146270482,Rainshadow Produce Strawberries,Rainshadow Produce,Produce,Strawberries,1 lb,lb,Pacific Produce Co.,206-555-0111,4,2.68,1.82,1,,,2.68,2.68,0.0,False
101-20241001-0008,1,10/01/24 02:11 PM,101,Greenway - Northside,1201 Maple Ave,Everton,WA,98111,Morgan,Credit,Member,845146270482,Rainshadow Produce Strawberries,Rainshadow Produce,Produce,Strawberries,1 lb,lb,Pacific Produce Co.,206-555-0111,4,2.68,1.82,1,,,2.68,2.68,0.0,False
101-20241001-0008,2,10/01/24 02:11 PM,101,Greenway - Northside,1201 Maple Ave,Everton,WA,98111,Morgan,Credit,Member,566701065133,Cascadia Creamery Cheddar Cheese,Cascadia Creamery,Dairy,Cheddar Cheese,8 oz,oz,Ocean Crest Seafood,206-555-0116,1,5.34,3.24,1,,,5.34,5.34,0.0,False
101-20241001-0008,3,10/01/24 02:11 PM,101,Greenway - Northside,1201 Maple Ave,Everton,WA,98111,Morgan,Credit,Member,471349361832,Meadow Meats Salmon Fillet,Meadow Meats,Meat/Seafood,Salmon Fillet,1 lb,lb,Sunrise Wellness,206-555-0114,1,10.79,6.73,1,LOYALTY_PCT,PR2741832,8.63,8.63,0.0,False
101-20241001-0008,4,10/01/24 02:11 PM,101,Greenway - Northside,1201 Maple Ave,Everton,WA,98111,Morgan,Credit,Member,845146270482,Rainshadow Produce Strawberries,Rainshadow Produce,Produce,Strawberries,1 lb,lb,Pacific Produce Co.,206-555-0111,4,2.68,1.82,1,,,2.68,2.68,0.0,False
101-20241001-0008,5,10/01/24 02:11 PM,101,Greenway - Northside,1201 Maple Ave,Everton,WA,98111,Morgan,Credit,Member,059826204505,Grain & Glow Blueberry Muffins,Grain & Glow,Bakery,Blueberry Muffins,6 ct,ct,Frontier Foods Wholesale,206-555-0118,1,5.5,3.45,1,,,5.5,5.5,0.0,False
101-20241001-0009,1,10/01/24 08:50 AM,101,Greenway - Northside,1201 Maple Ave,Everton,WA,98111,Taylor,Cash,Member,098393010310,Cascadia Creamery Greek Yogurt,Cascadia Creamery,Dairy,Greek Yogurt,1 qt,qt,Bulk Barn West,206-555-0115,1,4.45,3.19,2,,,4.45,8.9,0.0,False
101-20241001-0010,1,10/01/24 11:34 AM,101,Greenway - Northside,1201 Maple Ave,Everton,WA,98111,Morgan,Credit,Non-Member,005242786801,Blue Sky Bakery Bagels,Blue Sky Bakery,Bakery,Bagels,24 oz,oz,Sunrise Wellness,206-555-0114,1,3.69,2.5,1,,,3.69,3.69,0.0,False
101-20241001-0010,2,10/01/24 11:34 AM,101,Greenway - Northside,1201 Maple Ave,Everton,WA,98111,Morgan,Credit,Non-Member,473829973763,Cascadia Creamery Butter Unsalted,Cascadia Creamery,Dairy,Butter Unsalted,16 oz,oz,Blue Sky Bakery,206-555-0113,1,2.79,1.89,2,,,2.79,5.58,0.0,False
101-20241001-0010,3,10/01/24 11:34 AM,101,Greenway - Northside,1201 Maple Ave,Everton,WA,98111,Morgan,Credit,Non-Member,190229413186,Greenway Kitchen Tomato Soup,Greenway Kitchen,Deli,Tomato Soup,Each,each,Meadow Meats,206-555-0117,4,16.7,10.64,2,PCT_OFF,PR2743186,12.52,25.04,0.0,False
101-20241001-0010,4,10/01/24 11:34 AM,101,Greenway - Northside,1201 Maple Ave,Everton,WA,98111,Morgan,Credit,Non-Member,824493534874,Stone Hearth Croissant,Stone Hearth,Bakery,Croissant,Each,each,Pacific Produce Co.,206-555-0111,1,3.28,2.29,1,,,3.28,3.28,0.0,False
101-20241001-0010,5,10/01/24 11:34 AM,101,Greenway - Northside,1201 Maple Ave,Everton,WA,98111,Morgan,Credit,Non-Member,455812236231,Sun Valley Chickpeas,Sun Valley,Grocery,Chickpeas,48 oz,oz,Blue Sky Bakery,206-555-0113,2,1.09,0.79,1,,,1.09,1.09,0.0,False
101-20241001-0010,6,10/01/24 11:34 AM,101,Greenway - Northside,1201 Maple Ave,Everton,WA,98111,Morgan,Credit,Non-Member,831727889579,Sun Valley Tortillas,Sun Valley,Grocery,Tortillas,12 oz,oz,Evergreen Organics,206-555-0110,6,2.41,1.8,2,PCT_OFF,PR2749579,2.17,4.34,0.0,False
101-20241001-0010,7,10/01/24 11:34 AM,101,Greenway - Northside,1201 Maple Ave,Everton,WA,98111,Morgan,Credit,Non-Member,030564139537,Rainshadow Produce Potatoes,Rainshadow Produce,Produce,Potatoes,2 lb,lb,Bulk Barn West,206-555-0115,2,0.92,0.69,2,,,0.92,1.84,0.0,False
102-20241001-0001,1,10/01/24 07:37 PM,102,Greenway - Westlake,455 Lakeview Blvd,Everton,WA,98112,Morgan,Cash,Member,936763201632,Frontier Foods Cereal,Frontier Foods,Grocery,Cereal,12 oz,oz,Ocean Crest Seafood,206-555-0116,6,3.67,2.64,2,,,3.67,7.34,0.0,False
102-20241001-0001,2,10/01/24 07:37 PM,102,Greenway - Westlake,455 Lakeview Blvd,Everton,WA,98112,Morgan,Cash,Member,727743487347,Sun Valley Quinoa,Sun Valley,Grocery,Quinoa,12 oz,oz,Frontier Foods Wholesale,206-555-0118,1,15.66,9.86,1,,,15.66,15.66,0.0,False
102-20241001-0001,3,10/01/24 07:37 PM,102,Greenway - Westlake,455 Lakeview Blvd,Everton,WA,98112,Morgan,Cash,Member,161559407816,Evergreen Farms Kale,Evergreen Farms,Produce,Kale,3 lb,lb,Pacific Produce Co.,206-555-0111,1,1.76,1.1,1,,,1.76,1.76,0.0,False
102-20241001-0001,4,10/01/24 07:37 PM,102,Greenway - Westlake,455 Lakeview Blvd,Everton,WA,98112,Morgan,Cash,Member,319314919058,Sack & Barrel Almonds Raw,Sack & Barrel,Bulk,Almonds Raw,1 lb,lb,Ocean Crest Seafood,206-555-0116,2,12.34,8.58,1,,,12.34,12.34,0.0,False
102-20241001-0001,5,10/01/24 07:37 PM,102,Greenway - Westlake,455 Lakeview Blvd,Everton,WA,98112,Morgan,Cash,Member,951343320037,Frontier Foods Honey,Frontier Foods,Grocery,Honey,48 oz,oz,Frontier Foods Wholesale,206-555-0118,4,6.33,4.31,1,LOYALTY_PCT,PR2740037,5.38,5.38,0.0,False
102-20241001-0001,6,10/01/24 07:37 PM,102,Greenway - Westlake,455 Lakeview Blvd,Everton,WA,98112,Morgan,Cash,Member,729806990162,WellNorth Probiotic,WellNorth,Wellness,Probiotic,8 oz,oz,Cascadia Dairy,206-555-0112,2,18.18,11.22,1,,,18.18,18.18,1.84,False
102-20241001-0001,7,10/01/24 07:37 PM,102,Greenway - Westlake,455 Lakeview Blvd,Everton,WA,98112,Morgan,Cash,Member,648236629946,Sun Valley Tomato Sauce,Sun Valley,Grocery,Tomato Sauce,12 oz,oz,Bulk Barn West,206-555-0115,4,8.37,5.36,1,,,8.37,8.37,0.0,False
102-20241001-0001,8,10/01/24 07:37 PM,102,Greenway - Westlake,455 Lakeview Blvd,Everton,WA,98112,Morgan,Cash,Member,586923226025,Sun Valley Rolled Oats,Sun Valley,Grocery,Rolled Oats,32 oz,oz,Pacific Produce Co.,206-555-0111,2,19.41,13.9,1,LOYALTY_PCT,PR2746025,16.5,16.5,0.0,False
102-20241001-0002,1,10/01/24 09:25 PM,102,Greenway - Westlake,455 Lakeview Blvd,Everton,WA,98112,Alex,SNAP,Member,349578856855,Everton Bulk Cashews,Everton Bulk,Bulk,Cashews,0.5 lb,lb,Ocean Crest Seafood,206-555-0116,6,9.55,6.34,1,,,9.55,9.55,0.0,False
102-20241001-0002,2,10/01/24 09:25 PM,102,Greenway - Westlake,455 Lakeview Blvd,Everton,WA,98112,Alex,SNAP,Member,433218196001,Rainshadow Produce Apples,Rainshadow Produce,Produce,Apples,1 lb,lb,Evergreen Organics,206-555-0110,1,3.11,2.31,2,PCT_OFF,PR2746001,2.18,4.36,0.0,False
102-20241001-0002,3,10/01/24 09:25 PM,102,Greenway - Westlake,455 Lakeview Blvd,Everton,WA,98112,Alex,SNAP,Member,534192832764,North Fork Organics Carrots,North Fork Organics,Produce,Carrots,2 lb,lb,Bulk Barn West,206-555-0115,6,4.52,3.19,2,,,4.52,9.04,0.0,False
102-20241001-0003,1,10/01/24 09:23 AM,102,Greenway - Westlake,455 Lakeview Blvd,Everton,WA,98112,Casey,Credit,Member,831727889579,Sun Valley Tortillas,Sun Valley,Grocery,Tortillas,12 oz,oz,Evergreen Organics,206-555-0110,6,2.41,1.8,1,PCT_OFF,PR2749579,2.17,2.17,0.0,False
102-20241001-0003,2,10/01/24 09:23 AM,102,Greenway - Westlake,455 Lakeview Blvd,Everton,WA,98112,Casey,Credit,Member,161559407816,Evergreen Farms Kale,Evergreen Farms,Produce,Kale,3 lb,lb,Pacific Produce Co.,206-555-0111,1,1.76,1.1,1,,,1.76,1.76,0.0,False
102-20241001-0003,3,10/01/24 09:23 AM,102,Greenway - Westlake,455 Lakeview Blvd,Everton,WA,98112,Casey,Credit,Member,005242786801,Blue Sky Bakery Bagels,Blue Sky Bakery,Bakery,Bagels,24 oz,oz,Sunrise Wellness,206-555-0114,1,3.69,2.5,1,,,3.69,3.69,0.0,False
102-20241001-0003,4,10/01/24 09:23 AM,102,Greenway - Westlake,455 Lakeview Blvd,Everton,WA,98112,Casey,Credit,Member,012269166978,Rainshadow Produce Blueberries,Rainshadow Produce,Produce,Blueberries,Each,each,Pacific Produce Co.,206-555-0111,1,1.92,1.2,1,LOYALTY_PCT,PR2746978,1.44,1.44,0.0,False
102-20241001-0003,5,10/01/24 09:23 AM,102,Greenway - Westlake,455 Lakeview Blvd,Everton,WA,98112,Casey,Credit,Member,507527354549,Everton Bulk Brown Rice,Everton Bulk,Bulk,Brown Rice,2 lb,lb,Ocean Crest Seafood,206-555-0116,6,12.76,8.73,2,,,12.76,25.52,0.0,False
102-20241001-0004,1,10/01/24 09:49 AM,102,Greenway - Westlake,455 Lakeview Blvd,Everton,WA,98112,Taylor,Credit,Member,727743487347,Sun Valley Quinoa,Sun Valley,Grocery,Quinoa,12 oz,oz,Frontier Foods Wholesale,206-555-0118,1,15.66,9.86,2,,,15.66,31.32,0.0,False
102-20241001-0004,2,10/01/24 09:49 AM,102,Greenway - Westlake,455 Lakeview Blvd,Everton,WA,98112,Taylor,Credit,Member,249947174648,Meadow Meats Chicken Breast,Meadow Meats,Meat/Seafood,Chicken Breast,1 lb,lb,Evergreen Organics,206-555-0110,4,23.58,17.01,1,,,23.58,23.58,0.0,False
102-20241001-0004,3,10/01/24 09:49 AM,102,Greenway - Westlake,455 Lakeview Blvd,Everton,WA,98112,Taylor,Credit,Member,012269166978,Rainshadow Produce Blueberries,Rainshadow Produce,Produce,Blueberries,Each,each,Pacific Produce Co.,206-555-0111,1,1.92,1.2,1,LOYALTY_PCT,PR2746978,1.44,1.44,0.0,False
102-20241001-0004,4,10/01/24 09:49 AM,102,Greenway - Westlake,455 Lakeview Blvd,Everton,WA,98112,Taylor,Credit,Member,534192832764,North Fork Organics Carrots,North Fork Organics,Produce,Carrots,2 lb,lb,Bulk Barn West,206-555-0115,6,4.52,3.19,1,,,4.52,4.52,0.0,False
102-20241001-0004,5,10/01/24 09:49 AM,102,Greenway - Westlake,455 Lakeview Blvd,Everton,WA,98112,Taylor,Credit,Member,586923226025,Sun Valley Rolled Oats,Sun Valley,Grocery,Rolled Oats,32 oz,oz,Pacific Produce Co.,206-555-0111,2,19.41,13.9,2,LOYALTY_PCT,PR2746025,16.5,33.0,0.0,False
102-20241001-0004,6,10/01/24 09:49 AM,102,Greenway - Westlake,455 Lakeview Blvd,Everton,WA,98112,Taylor,Credit,Member,889373467065,VitaCrest Multivitamin,VitaCrest,Wellness,Multivitamin,8 oz,oz,Ocean Crest Seafood,206-555-0116,6,32.21,19.68,1,,,32.21,32.21,3.25,False
102-20241001-0005,1,10/01/24 08:41 AM,102,Greenway - Westlake,455 Lakeview Blvd,Everton,WA,98112,Riley,Credit,Member,030564139537,Rainshadow Produce Potatoes,Rainshadow Produce,Produce,Potatoes,2 lb,lb,Bulk Barn West,206-555-0115,2,0.92,0.69,1,,,0.92,0.92,0.0,False
102-20241001-0005,2,10/01/24 08:41 AM,102,Greenway - Westlake,455 Lakeview Blvd,Everton,WA,98112,Riley,Credit,Member,005242786801,Blue Sky Bakery Bagels,Blue Sky Bakery,Bakery,Bagels,24 oz,oz,Sunrise Wellness,206-555-0114,1,3.69,2.5,1,,,3.69,3.69,0.0,False
102-20241001-0005,3,10/01/24 08:41 AM,102,Greenway - Westlake,455 Lakeview Blvd,Everton,WA,98112,Riley,Credit,Member,161559407816,Evergreen Farms Kale,Evergreen Farms,Produce,Kale,3 lb,lb,Pacific Produce Co.,206-555-0111,1,1.76,1.1,1,,,1.76,1.76,0.0,False
102-20241001-0006,1,10/01/24 12:19 PM,102,Greenway - Westlake,455 Lakeview Blvd,Everton,WA,98112,Jordan,Credit,Member,831727889579,Sun Valley Tortillas,Sun Valley,Grocery,Tortillas,12 oz,oz,Evergreen Organics,206-555-0110,6,2.41,1.8,1,PCT_OFF,PR2749579,2.17,2.17,0.0,False
102-20241001-0006,2,10/01/24 12:19 PM,102,Greenway - Westlake,455 Lakeview Blvd,Everton,WA,98112,Jordan,Credit,Member,433218196001,Rainshadow Produce Apples,Rainshadow Produce,Produce,Apples,1 lb,lb,Evergreen Organics,206-555-0110,1,3.11,2.31,3,PCT_OFF,PR2746001,2.18,6.54,0.0,False
102-20241001-0006,3,10/01/24 12:19 PM,102,Greenway - Westlake,455 Lakeview Blvd,Everton,WA,98112,Jordan,Credit,Member,098393010310,Cascadia Creamery Greek Yogurt,Cascadia Creamery,Dairy,Greek Yogurt,1 qt,qt,Bulk Barn West,206-555-0115,1,4.45,3.19,1,,,4.45,4.45,0.0,False
102-20241001-0006,4,10/01/24 12:19 PM,102,Greenway - Westlake,455 Lakeview Blvd,Everton,WA,98112,Jordan,Credit,Member,208121913619,Skyline Dairy Cream,Skyline Dairy,Dairy,Cream,16 oz,oz,Frontier Foods Wholesale,206-555-0118,1,3.47,2.13,1,,,3.47,3.47,0.0,False
102-20241001-0006,5,10/01/24 12:19 PM,102,Greenway - Westlake,455 Lakeview Blvd,Everton,WA,98112,Jordan,Credit,Member,196556981693,Sun Valley Spaghetti,Sun Valley,Grocery,Spaghetti,48 oz,oz,Evergreen Organics,206-555-0110,1,2.67,1.68,1,,,2.67,2.67,0.0,False
102-20241001-0007,1,10/01/24 05:39 PM,102,Greenway - Westlake,455 Lakeview Blvd,Everton,WA,98112,Taylor,Credit,Member,932528809570,Evergreen Farms Broccoli,Evergreen Farms,Produce,Broccoli,3 lb,lb,Frontier Foods Wholesale,206-555-0118,1,3.47,2.23,1,,,3.47,3.47,0.0,False
102-20241001-0007,2,10/01/24 05:39 PM,102,Greenway - Westlake,455 Lakeview Blvd,Everton,WA,98112,Taylor,Credit,Member,773602606474,Cascadia Creamery Almond Milk,Cascadia Creamery,Dairy,Almond Milk,1/2 gal,gal,Ocean Crest Seafood,206-555-0116,2,1.91,1.42,1,,,1.91,1.91,0.0,False
102-20241001-0007,3,10/01/24 05:39 PM,102,Greenway - Westlake,455 Lakeview Blvd,Everton,WA,98112,Taylor,Credit,Member,773602606474,Cascadia Creamery Almond Milk,Cascadia Creamery,Dairy,Almond Milk,1/2 gal,gal,Ocean Crest Seafood,206-555-0116,2,1.91,1.42,2,,,1.91,3.82,0.0,False
102-20241001-0007,4,10/01/24 05:39 PM,102,Greenway - Westlake,455 Lakeview Blvd,Everton,WA,98112,Taylor,Credit,Member,433218196001,Rainshadow Produce Apples,Rainshadow Produce,Produce,Apples,1 lb,lb,Evergreen Organics,206-555-0110,1,3.11,2.31,2,PCT_OFF,PR2746001,2.18,4.36,0.0,False
102-20241001-0008,1,10/01/24 08:33 AM,102,Greenway - Westlake,455 Lakeview Blvd,Everton,WA,98112,Riley,Cash,Non-Member,278742967175,Ocean Crest Pork Chops,Ocean Crest,Meat/Seafood,Pork Chops,2 lb,lb,Evergreen Organics,206-555-0110,2,21.06,13.23,1,,,21.06,21.06,0.0,False
102-20241001-0008,2,10/01/24 08:33 AM,102,Greenway - Westlake,455 Lakeview Blvd,Everton,WA,98112,Riley,Cash,Non-Member,510799118384,Blue Sky Bakery Sourdough Loaf,Blue Sky Bakery,Bakery,Sourdough Loaf,12 ct,ct,Meadow Meats,206-555-0117,1,2.23,1.5,1,,,2.23,2.23,0.0,False
102-20241001-0008,3,10/01/24 08:33 AM,102,Greenway - Westlake,455 Lakeview Blvd,Everton,WA,98112,Riley,Cash,Non-Member,586923226025,Sun Valley Rolled Oats,Sun Valley,Grocery,Rolled Oats,32 oz,oz,Pacific Produce Co.,206-555-0111,2,19.41,13.9,1,,,19.41,19.41,0.0,False
102-20241001-0009,1,10/01/24 03:01 PM,102,Greenway - Westlake,455 Lakeview Blvd,Everton,WA,98112,Riley,Credit,Member,423884969653,Rainshadow Produce Avocados,Rainshadow Produce,Produce,Avocados,Each,each,Cascadia Dairy,206-555-0112,1,5.95,3.76,1,,,5.95,5.95,0.0,False
102-20241001-0009,2,10/01/24 03:01 PM,102,Greenway - Westlake,455 Lakeview Blvd,Everton,WA,98112,Riley,Credit,Member,423884969653,Rainshadow Produce Avocados,Rainshadow Produce,Produce,Avocados,Each,each,Cascadia Dairy,206-555-0112,1,5.95,3.76,2,,,5.95,11.9,0.0,False
102-20241001-0009,3,10/01/24 03:01 PM,102,Greenway - Westlake,455 Lakeview Blvd,Everton,WA,98112,Riley,Credit,Member,059826204505,Grain & Glow Blueberry Muffins,Grain & Glow,Bakery,Blueberry Muffins,6 ct,ct,Frontier Foods Wholesale,206-555-0118,1,5.5,3.45,1,,,5.5,5.5,0.0,False
102-20241001-0010,1,10/01/24 03:57 PM,102,Greenway - Westlake,455 Lakeview Blvd,Everton,WA,98112,Riley,Cash,Member,831727889579,Sun Valley Tortillas,Sun Valley,Grocery,Tortillas,12 oz,oz,Evergreen Organics,206-555-0110,6,2.41,1.8,2,PCT_OFF,PR2749579,2.17,4.34,0.0,False
102-20241001-0010,2,10/01/24 03:57 PM,102,Greenway - Westlake,455 Lakeview Blvd,Everton,WA,98112,Riley,Cash,Member,932528809570,Evergreen Farms Broccoli,Evergreen Farms,Produce,Broccoli,3 lb,lb,Frontier Foods Wholesale,206-555-0118,1,3.47,2.23,1,,,3.47,3.47,0.0,False
102-20241001-0011,1,10/01/24 09:23 PM,102,Greenway - Westlake,455 Lakeview Blvd,Everton,WA,98112,Quinn,Credit,Non-Member,471349361832,Meadow Meats Salmon Fillet,Meadow Meats,Meat/Seafood,Salmon Fillet,1 lb,lb,Sunrise Wellness,206-555-0114,1,10.79,6.73,2,,,10.79,21.58,0.0,False
102-20241001-0011,2,10/01/24 09:23 PM,102,Greenway - Westlake,455 Lakeview Blvd,Everton,WA,98112,Quinn,Credit,Non-Member,249947174648,Meadow Meats Chicken Breast,Meadow Meats,Meat/Seafood,Chicken Breast,1 lb,lb,Evergreen Organics,206-555-0110,4,23.58,17.01,2,,,23.58,47.16,0.0,False
